OBG-0338-PLAC_OBG0338-WFP-RNA1,Escape,ARHGAP4
OBG0166_OBG0166-1-010,NA,ARHGAP4
OBG0068_OBG0068-2-021,Escape,ARHGAP4
OBG-0050-PLAC_OBG0050-HFP-RNA1,Escape,ARHGAP4
OBG-0026-PLAC_OBG0026-WFP-RNA1,Escape,ARHGAP4
OBG0115_OBG0115-1-010,Escape,ARHGAP4
OBG-0201-PLAC_OBG0201-BFP-RNA1,Escape,ARHGAP4
OBG0044_OBG0044-1-010,NA,ARHGAP4
OBG0133_OBG0133-1-020,NA,ARHGAP4
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,ARHGAP4
OBG-0342-PLAC_OBG0342-WFP-RNA1,Escape,ARHGAP4
OBG-0188-PLAC_OBG0188-BFP-RNA1,NA,ARHGAP4
OBG-0338-PLAC_OBG0338-WFP-RNA2,Escape,ARHGAP4
OBG-0180-PLAC_OBG0180-AFP-RNA1,Escape,ARHGAP4
OBG0133_OBG0133-2-021,NA,ARHGAP4
OBG0178_OBG0178-1-020,Escape,ARHGAP4
OBG0166_OBG0166-2-011,NA,ARHGAP4
OBG0115_OBG0115-2-011,Escape,ARHGAP4
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,ARHGAP4
OBG0178_OBG0178-2-021,Escape,ARHGAP4
OBG-0205-PLAC_OBG0205-AFP-RNA2,Inactivated,ARHGAP4
OBG-0030-PLAC_OBG0030-BFP-RNA2,Escape,ARHGAP4
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,ARHGAP4
OBG-0030-PLAC_OBG0030-BFP-RNA1,Escape,ARHGAP4
OBG-0180-PLAC_OBG0180-AFP-RNA2,Inactivated,ARHGAP4
OBG-0289-PLAC_OBG0289-BFP-RNA2,Escape,ARHGAP4
OBG-0050-PLAC_OBG0050-HFP-RNA2,Escape,ARHGAP4
OBG0068_OBG0068-1-020,Escape,ARHGAP4
OBG0044_OBG0044-2-011,NA,ARHGAP4
OBG-0026-PLAC_OBG0026-WFP-RNA2,Inactivated,ARHGAP4
OBG-0022-PLAC_OBG0022-WFP-RNA1,Escape,ARHGAP4
OBG-0028-PLAC_OBG0028-WFP-RNA2,Escape,ARHGAP4
OBG0170_OBG0170-2-021,NA,ARHGAP4
OBG0120_OBG0120-1-010,NA,ARHGAP4
OBG-0138-PLAC_OBG0138-AFP-RNA2,Inactivated,ARHGAP4
OBG-0024-PLAC_OBG0024-WFP-RNA2,Escape,ARHGAP4
OBG0174_OBG0174-1-020,NA,ARHGAP4
OBG-0201-PLAC_OBG0201-BFP-RNA2,Escape,ARHGAP4
OBG0174_OBG0174-2-011,NA,ARHGAP4
OBG-0138-PLAC_OBG0138-AFP-RNA1,Inactivated,ARHGAP4
OBG-0022-PLAC_OBG0022-WFP-RNA2,Escape,ARHGAP4
OBG0120_OBG0120-2-011,NA,ARHGAP4
OBG-0342-PLAC_OBG0342-WFP-RNA2,Escape,ARHGAP4
OBG0170_OBG0170-1-020,NA,ARHGAP4
OBG-0289-PLAC_OBG0289-BFP-RNA1,Escape,ARHGAP4
OBG-0028-PLAC_OBG0028-WFP-RNA1,Escape,ARHGAP4
OBG-0338-PLAC_OBG0338-WFP-RNA1,Escape,ASMTL-AS1
OBG0166_OBG0166-1-010,Escape,ASMTL-AS1
OBG0068_OBG0068-2-021,Escape,ASMTL-AS1
OBG-0050-PLAC_OBG0050-HFP-RNA1,NA,ASMTL-AS1
OBG-0026-PLAC_OBG0026-WFP-RNA1,Escape,ASMTL-AS1
OBG0115_OBG0115-1-010,Escape,ASMTL-AS1
OBG-0201-PLAC_OBG0201-BFP-RNA1,Escape,ASMTL-AS1
OBG0044_OBG0044-1-010,NA,ASMTL-AS1
OBG0133_OBG0133-1-020,Escape,ASMTL-AS1
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,ASMTL-AS1
OBG-0342-PLAC_OBG0342-WFP-RNA1,Escape,ASMTL-AS1
OBG-0188-PLAC_OBG0188-BFP-RNA1,Inactivated,ASMTL-AS1
OBG-0338-PLAC_OBG0338-WFP-RNA2,Escape,ASMTL-AS1
OBG-0180-PLAC_OBG0180-AFP-RNA1,Escape,ASMTL-AS1
OBG0133_OBG0133-2-021,NA,ASMTL-AS1
OBG0178_OBG0178-1-020,Escape,ASMTL-AS1
OBG0166_OBG0166-2-011,Escape,ASMTL-AS1
OBG0115_OBG0115-2-011,Escape,ASMTL-AS1
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,ASMTL-AS1
OBG0178_OBG0178-2-021,Escape,ASMTL-AS1
OBG-0205-PLAC_OBG0205-AFP-RNA2,Escape,ASMTL-AS1
OBG-0030-PLAC_OBG0030-BFP-RNA2,Escape,ASMTL-AS1
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,ASMTL-AS1
OBG-0030-PLAC_OBG0030-BFP-RNA1,Escape,ASMTL-AS1
OBG-0180-PLAC_OBG0180-AFP-RNA2,Escape,ASMTL-AS1
OBG-0289-PLAC_OBG0289-BFP-RNA2,Escape,ASMTL-AS1
OBG-0050-PLAC_OBG0050-HFP-RNA2,NA,ASMTL-AS1
OBG0068_OBG0068-1-020,Escape,ASMTL-AS1
OBG0044_OBG0044-2-011,NA,ASMTL-AS1
OBG-0026-PLAC_OBG0026-WFP-RNA2,Escape,ASMTL-AS1
OBG-0022-PLAC_OBG0022-WFP-RNA1,NA,ASMTL-AS1
OBG-0028-PLAC_OBG0028-WFP-RNA2,Escape,ASMTL-AS1
OBG0170_OBG0170-2-021,NA,ASMTL-AS1
OBG0120_OBG0120-1-010,Escape,ASMTL-AS1
OBG-0138-PLAC_OBG0138-AFP-RNA2,Escape,ASMTL-AS1
OBG-0024-PLAC_OBG0024-WFP-RNA2,NA,ASMTL-AS1
OBG0174_OBG0174-1-020,NA,ASMTL-AS1
OBG-0201-PLAC_OBG0201-BFP-RNA2,Escape,ASMTL-AS1
OBG0174_OBG0174-2-011,Escape,ASMTL-AS1
OBG-0138-PLAC_OBG0138-AFP-RNA1,Escape,ASMTL-AS1
OBG-0022-PLAC_OBG0022-WFP-RNA2,NA,ASMTL-AS1
OBG0120_OBG0120-2-011,Escape,ASMTL-AS1
OBG-0342-PLAC_OBG0342-WFP-RNA2,Inactivated,ASMTL-AS1
OBG0170_OBG0170-1-020,NA,ASMTL-AS1
OBG-0289-PLAC_OBG0289-BFP-RNA1,Escape,ASMTL-AS1
OBG-0028-PLAC_OBG0028-WFP-RNA1,Inactivated,ASMTL-AS1
OBG-0338-PLAC_OBG0338-WFP-RNA1,NA,SLC25A6
OBG0166_OBG0166-1-010,NA,SLC25A6
OBG0068_OBG0068-2-021,NA,SLC25A6
OBG-0050-PLAC_OBG0050-HFP-RNA1,Escape,SLC25A6
OBG-0026-PLAC_OBG0026-WFP-RNA1,NA,SLC25A6
OBG0115_OBG0115-1-010,NA,SLC25A6
OBG-0201-PLAC_OBG0201-BFP-RNA1,Escape,SLC25A6
OBG0044_OBG0044-1-010,NA,SLC25A6
OBG0133_OBG0133-1-020,Escape,SLC25A6
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,SLC25A6
OBG-0342-PLAC_OBG0342-WFP-RNA1,NA,SLC25A6
OBG-0188-PLAC_OBG0188-BFP-RNA1,Escape,SLC25A6
OBG-0338-PLAC_OBG0338-WFP-RNA2,NA,SLC25A6
OBG-0180-PLAC_OBG0180-AFP-RNA1,Escape,SLC25A6
OBG0133_OBG0133-2-021,Escape,SLC25A6
OBG0178_OBG0178-1-020,Escape,SLC25A6
OBG0166_OBG0166-2-011,NA,SLC25A6
OBG0115_OBG0115-2-011,NA,SLC25A6
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,SLC25A6
OBG0178_OBG0178-2-021,Escape,SLC25A6
OBG-0205-PLAC_OBG0205-AFP-RNA2,Escape,SLC25A6
OBG-0030-PLAC_OBG0030-BFP-RNA2,Escape,SLC25A6
OBG-0024-PLAC_OBG0024-WFP-RNA1,Escape,SLC25A6
OBG-0030-PLAC_OBG0030-BFP-RNA1,Escape,SLC25A6
OBG-0180-PLAC_OBG0180-AFP-RNA2,Escape,SLC25A6
OBG-0289-PLAC_OBG0289-BFP-RNA2,NA,SLC25A6
OBG-0050-PLAC_OBG0050-HFP-RNA2,Escape,SLC25A6
OBG0068_OBG0068-1-020,NA,SLC25A6
OBG0044_OBG0044-2-011,NA,SLC25A6
OBG-0026-PLAC_OBG0026-WFP-RNA2,NA,SLC25A6
OBG-0022-PLAC_OBG0022-WFP-RNA1,NA,SLC25A6
OBG-0028-PLAC_OBG0028-WFP-RNA2,Escape,SLC25A6
OBG0170_OBG0170-2-021,NA,SLC25A6
OBG0120_OBG0120-1-010,NA,SLC25A6
OBG-0138-PLAC_OBG0138-AFP-RNA2,NA,SLC25A6
OBG-0024-PLAC_OBG0024-WFP-RNA2,Escape,SLC25A6
OBG0174_OBG0174-1-020,NA,SLC25A6
OBG-0201-PLAC_OBG0201-BFP-RNA2,Escape,SLC25A6
OBG0174_OBG0174-2-011,NA,SLC25A6
OBG-0138-PLAC_OBG0138-AFP-RNA1,NA,SLC25A6
OBG-0022-PLAC_OBG0022-WFP-RNA2,NA,SLC25A6
OBG0120_OBG0120-2-011,NA,SLC25A6
OBG-0342-PLAC_OBG0342-WFP-RNA2,NA,SLC25A6
OBG0170_OBG0170-1-020,NA,SLC25A6
OBG-0289-PLAC_OBG0289-BFP-RNA1,NA,SLC25A6
OBG-0028-PLAC_OBG0028-WFP-RNA1,Escape,SLC25A6
OBG-0338-PLAC_OBG0338-WFP-RNA1,NA,CASK
OBG0166_OBG0166-1-010,Escape,CASK
OBG0068_OBG0068-2-021,NA,CASK
OBG-0050-PLAC_OBG0050-HFP-RNA1,NA,CASK
OBG-0026-PLAC_OBG0026-WFP-RNA1,NA,CASK
OBG0115_OBG0115-1-010,Escape,CASK
OBG-0201-PLAC_OBG0201-BFP-RNA1,NA,CASK
OBG0044_OBG0044-1-010,NA,CASK
OBG0133_OBG0133-1-020,NA,CASK
OBG-0188-PLAC_OBG0188-BFP-RNA2,NA,CASK
OBG-0342-PLAC_OBG0342-WFP-RNA1,NA,CASK
OBG-0188-PLAC_OBG0188-BFP-RNA1,NA,CASK
OBG-0338-PLAC_OBG0338-WFP-RNA2,NA,CASK
OBG-0180-PLAC_OBG0180-AFP-RNA1,NA,CASK
OBG0133_OBG0133-2-021,NA,CASK
OBG0178_OBG0178-1-020,Escape,CASK
OBG0166_OBG0166-2-011,Escape,CASK
OBG0115_OBG0115-2-011,Escape,CASK
OBG-0205-PLAC_OBG0205-AFP-RNA1,NA,CASK
OBG0178_OBG0178-2-021,Escape,CASK
OBG-0205-PLAC_OBG0205-AFP-RNA2,NA,CASK
OBG-0030-PLAC_OBG0030-BFP-RNA2,NA,CASK
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,CASK
OBG-0030-PLAC_OBG0030-BFP-RNA1,NA,CASK
OBG-0180-PLAC_OBG0180-AFP-RNA2,NA,CASK
OBG-0289-PLAC_OBG0289-BFP-RNA2,Inactivated,CASK
OBG-0050-PLAC_OBG0050-HFP-RNA2,NA,CASK
OBG0068_OBG0068-1-020,NA,CASK
OBG0044_OBG0044-2-011,NA,CASK
OBG-0026-PLAC_OBG0026-WFP-RNA2,Escape,CASK
OBG-0022-PLAC_OBG0022-WFP-RNA1,NA,CASK
OBG-0028-PLAC_OBG0028-WFP-RNA2,NA,CASK
OBG0170_OBG0170-2-021,NA,CASK
OBG0120_OBG0120-1-010,NA,CASK
OBG-0138-PLAC_OBG0138-AFP-RNA2,NA,CASK
OBG-0024-PLAC_OBG0024-WFP-RNA2,NA,CASK
OBG0174_OBG0174-1-020,NA,CASK
OBG-0201-PLAC_OBG0201-BFP-RNA2,NA,CASK
OBG0174_OBG0174-2-011,NA,CASK
OBG-0138-PLAC_OBG0138-AFP-RNA1,NA,CASK
OBG-0022-PLAC_OBG0022-WFP-RNA2,NA,CASK
OBG0120_OBG0120-2-011,NA,CASK
OBG-0342-PLAC_OBG0342-WFP-RNA2,NA,CASK
OBG0170_OBG0170-1-020,NA,CASK
OBG-0289-PLAC_OBG0289-BFP-RNA1,Escape,CASK
OBG-0028-PLAC_OBG0028-WFP-RNA1,NA,CASK
OBG-0338-PLAC_OBG0338-WFP-RNA1,Escape,CSF2RA
OBG0166_OBG0166-1-010,Escape,CSF2RA
OBG0068_OBG0068-2-021,Escape,CSF2RA
OBG-0050-PLAC_OBG0050-HFP-RNA1,Escape,CSF2RA
OBG-0026-PLAC_OBG0026-WFP-RNA1,Escape,CSF2RA
OBG0115_OBG0115-1-010,Escape,CSF2RA
OBG-0201-PLAC_OBG0201-BFP-RNA1,Escape,CSF2RA
OBG0044_OBG0044-1-010,NA,CSF2RA
OBG0133_OBG0133-1-020,Escape,CSF2RA
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,CSF2RA
OBG-0342-PLAC_OBG0342-WFP-RNA1,Escape,CSF2RA
OBG-0188-PLAC_OBG0188-BFP-RNA1,Escape,CSF2RA
OBG-0338-PLAC_OBG0338-WFP-RNA2,Escape,CSF2RA
OBG-0180-PLAC_OBG0180-AFP-RNA1,NA,CSF2RA
OBG0133_OBG0133-2-021,Escape,CSF2RA
OBG0178_OBG0178-1-020,Escape,CSF2RA
OBG0166_OBG0166-2-011,Escape,CSF2RA
OBG0115_OBG0115-2-011,Escape,CSF2RA
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,CSF2RA
OBG0178_OBG0178-2-021,Escape,CSF2RA
OBG-0205-PLAC_OBG0205-AFP-RNA2,Escape,CSF2RA
OBG-0030-PLAC_OBG0030-BFP-RNA2,Escape,CSF2RA
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,CSF2RA
OBG-0030-PLAC_OBG0030-BFP-RNA1,Escape,CSF2RA
OBG-0180-PLAC_OBG0180-AFP-RNA2,NA,CSF2RA
OBG-0289-PLAC_OBG0289-BFP-RNA2,Escape,CSF2RA
OBG-0050-PLAC_OBG0050-HFP-RNA2,Escape,CSF2RA
OBG0068_OBG0068-1-020,Escape,CSF2RA
OBG0044_OBG0044-2-011,NA,CSF2RA
OBG-0026-PLAC_OBG0026-WFP-RNA2,Escape,CSF2RA
OBG-0022-PLAC_OBG0022-WFP-RNA1,Escape,CSF2RA
OBG-0028-PLAC_OBG0028-WFP-RNA2,Escape,CSF2RA
OBG0170_OBG0170-2-021,Escape,CSF2RA
OBG0120_OBG0120-1-010,Escape,CSF2RA
OBG-0138-PLAC_OBG0138-AFP-RNA2,Escape,CSF2RA
OBG-0024-PLAC_OBG0024-WFP-RNA2,NA,CSF2RA
OBG0174_OBG0174-1-020,Escape,CSF2RA
OBG-0201-PLAC_OBG0201-BFP-RNA2,Escape,CSF2RA
OBG0174_OBG0174-2-011,Escape,CSF2RA
OBG-0138-PLAC_OBG0138-AFP-RNA1,Escape,CSF2RA
OBG-0022-PLAC_OBG0022-WFP-RNA2,Escape,CSF2RA
OBG0120_OBG0120-2-011,NA,CSF2RA
OBG-0342-PLAC_OBG0342-WFP-RNA2,Escape,CSF2RA
OBG0170_OBG0170-1-020,Escape,CSF2RA
OBG-0289-PLAC_OBG0289-BFP-RNA1,Escape,CSF2RA
OBG-0028-PLAC_OBG0028-WFP-RNA1,Escape,CSF2RA
OBG-0338-PLAC_OBG0338-WFP-RNA1,NA,SMC1A
OBG0166_OBG0166-1-010,Escape,SMC1A
OBG0068_OBG0068-2-021,NA,SMC1A
OBG-0050-PLAC_OBG0050-HFP-RNA1,Escape,SMC1A
OBG-0026-PLAC_OBG0026-WFP-RNA1,NA,SMC1A
OBG0115_OBG0115-1-010,Escape,SMC1A
OBG-0201-PLAC_OBG0201-BFP-RNA1,NA,SMC1A
OBG0044_OBG0044-1-010,NA,SMC1A
OBG0133_OBG0133-1-020,NA,SMC1A
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,SMC1A
OBG-0342-PLAC_OBG0342-WFP-RNA1,NA,SMC1A
OBG-0188-PLAC_OBG0188-BFP-RNA1,Escape,SMC1A
OBG-0338-PLAC_OBG0338-WFP-RNA2,NA,SMC1A
OBG-0180-PLAC_OBG0180-AFP-RNA1,NA,SMC1A
OBG0133_OBG0133-2-021,NA,SMC1A
OBG0178_OBG0178-1-020,Escape,SMC1A
OBG0166_OBG0166-2-011,Escape,SMC1A
OBG0115_OBG0115-2-011,Escape,SMC1A
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,SMC1A
OBG0178_OBG0178-2-021,Escape,SMC1A
OBG-0205-PLAC_OBG0205-AFP-RNA2,NA,SMC1A
OBG-0030-PLAC_OBG0030-BFP-RNA2,NA,SMC1A
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,SMC1A
OBG-0030-PLAC_OBG0030-BFP-RNA1,NA,SMC1A
OBG-0180-PLAC_OBG0180-AFP-RNA2,NA,SMC1A
OBG-0289-PLAC_OBG0289-BFP-RNA2,NA,SMC1A
OBG-0050-PLAC_OBG0050-HFP-RNA2,Escape,SMC1A
OBG0068_OBG0068-1-020,NA,SMC1A
OBG0044_OBG0044-2-011,NA,SMC1A
OBG-0026-PLAC_OBG0026-WFP-RNA2,NA,SMC1A
OBG-0022-PLAC_OBG0022-WFP-RNA1,Escape,SMC1A
OBG-0028-PLAC_OBG0028-WFP-RNA2,NA,SMC1A
OBG0170_OBG0170-2-021,NA,SMC1A
OBG0120_OBG0120-1-010,Inactivated,SMC1A
OBG-0138-PLAC_OBG0138-AFP-RNA2,NA,SMC1A
OBG-0024-PLAC_OBG0024-WFP-RNA2,Escape,SMC1A
OBG0174_OBG0174-1-020,NA,SMC1A
OBG-0201-PLAC_OBG0201-BFP-RNA2,NA,SMC1A
OBG0174_OBG0174-2-011,NA,SMC1A
OBG-0138-PLAC_OBG0138-AFP-RNA1,NA,SMC1A
OBG-0022-PLAC_OBG0022-WFP-RNA2,Escape,SMC1A
OBG0120_OBG0120-2-011,Escape,SMC1A
OBG-0342-PLAC_OBG0342-WFP-RNA2,NA,SMC1A
OBG0170_OBG0170-1-020,NA,SMC1A
OBG-0289-PLAC_OBG0289-BFP-RNA1,NA,SMC1A
OBG-0028-PLAC_OBG0028-WFP-RNA1,NA,SMC1A
OBG-0338-PLAC_OBG0338-WFP-RNA1,NA,KDM5C
OBG0166_OBG0166-1-010,NA,KDM5C
OBG0068_OBG0068-2-021,Escape,KDM5C
OBG-0050-PLAC_OBG0050-HFP-RNA1,NA,KDM5C
OBG-0026-PLAC_OBG0026-WFP-RNA1,NA,KDM5C
OBG0115_OBG0115-1-010,Escape,KDM5C
OBG-0201-PLAC_OBG0201-BFP-RNA1,NA,KDM5C
OBG0044_OBG0044-1-010,NA,KDM5C
OBG0133_OBG0133-1-020,NA,KDM5C
OBG-0188-PLAC_OBG0188-BFP-RNA2,NA,KDM5C
OBG-0342-PLAC_OBG0342-WFP-RNA1,NA,KDM5C
OBG-0188-PLAC_OBG0188-BFP-RNA1,NA,KDM5C
OBG-0338-PLAC_OBG0338-WFP-RNA2,NA,KDM5C
OBG-0180-PLAC_OBG0180-AFP-RNA1,NA,KDM5C
OBG0133_OBG0133-2-021,NA,KDM5C
OBG0178_OBG0178-1-020,NA,KDM5C
OBG0166_OBG0166-2-011,NA,KDM5C
OBG0115_OBG0115-2-011,NA,KDM5C
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,KDM5C
OBG0178_OBG0178-2-021,NA,KDM5C
OBG-0205-PLAC_OBG0205-AFP-RNA2,Escape,KDM5C
OBG-0030-PLAC_OBG0030-BFP-RNA2,Inactivated,KDM5C
OBG-0024-PLAC_OBG0024-WFP-RNA1,NA,KDM5C
OBG-0030-PLAC_OBG0030-BFP-RNA1,NA,KDM5C
OBG-0180-PLAC_OBG0180-AFP-RNA2,NA,KDM5C
OBG-0289-PLAC_OBG0289-BFP-RNA2,Escape,KDM5C
OBG-0050-PLAC_OBG0050-HFP-RNA2,NA,KDM5C
OBG0068_OBG0068-1-020,Escape,KDM5C
OBG0044_OBG0044-2-011,NA,KDM5C
OBG-0026-PLAC_OBG0026-WFP-RNA2,NA,KDM5C
OBG-0022-PLAC_OBG0022-WFP-RNA1,NA,KDM5C
OBG-0028-PLAC_OBG0028-WFP-RNA2,NA,KDM5C
OBG0170_OBG0170-2-021,NA,KDM5C
OBG0120_OBG0120-1-010,NA,KDM5C
OBG-0138-PLAC_OBG0138-AFP-RNA2,Escape,KDM5C
OBG-0024-PLAC_OBG0024-WFP-RNA2,NA,KDM5C
OBG0174_OBG0174-1-020,NA,KDM5C
OBG-0201-PLAC_OBG0201-BFP-RNA2,Escape,KDM5C
OBG0174_OBG0174-2-011,NA,KDM5C
OBG-0138-PLAC_OBG0138-AFP-RNA1,Escape,KDM5C
OBG-0022-PLAC_OBG0022-WFP-RNA2,NA,KDM5C
OBG0120_OBG0120-2-011,NA,KDM5C
OBG-0342-PLAC_OBG0342-WFP-RNA2,NA,KDM5C
OBG0170_OBG0170-1-020,NA,KDM5C
OBG-0289-PLAC_OBG0289-BFP-RNA1,NA,KDM5C
OBG-0028-PLAC_OBG0028-WFP-RNA1,NA,KDM5C
OBG-0338-PLAC_OBG0338-WFP-RNA1,Escape,GTPBP6
OBG0166_OBG0166-1-010,Escape,GTPBP6
OBG0068_OBG0068-2-021,Escape,GTPBP6
OBG-0050-PLAC_OBG0050-HFP-RNA1,Escape,GTPBP6
OBG-0026-PLAC_OBG0026-WFP-RNA1,Escape,GTPBP6
OBG0115_OBG0115-1-010,NA,GTPBP6
OBG-0201-PLAC_OBG0201-BFP-RNA1,Escape,GTPBP6
OBG0044_OBG0044-1-010,NA,GTPBP6
OBG0133_OBG0133-1-020,Escape,GTPBP6
OBG-0188-PLAC_OBG0188-BFP-RNA2,Escape,GTPBP6
OBG-0342-PLAC_OBG0342-WFP-RNA1,Escape,GTPBP6
OBG-0188-PLAC_OBG0188-BFP-RNA1,NA,GTPBP6
OBG-0338-PLAC_OBG0338-WFP-RNA2,Escape,GTPBP6
OBG-0180-PLAC_OBG0180-AFP-RNA1,NA,GTPBP6
OBG0133_OBG0133-2-021,NA,GTPBP6
OBG0178_OBG0178-1-020,Escape,GTPBP6
OBG0166_OBG0166-2-011,Escape,GTPBP6
OBG0115_OBG0115-2-011,NA,GTPBP6
OBG-0205-PLAC_OBG0205-AFP-RNA1,Escape,GTPBP6
OBG0178_OBG0178-2-021,Escape,GTPBP6
OBG-0205-PLAC_OBG0205-AFP-RNA2,Escape,GTPBP6
OBG-0030-PLAC_OBG0030-BFP-RNA2,NA,GTPBP6
OBG-0024-PLAC_OBG0024-WFP-RNA1,Escape,GTPBP6
OBG-0030-PLAC_OBG0030-BFP-RNA1,NA,GTPBP6
OBG-0180-PLAC_OBG0180-AFP-RNA2,NA,GTPBP6
